feature	g__Actinomyces	g__Adlercreutzia	g__Agathobaculum	g__Akkermansia	g__Alistipes	g__Anaerostipes	g__Asaccharobacter	g__Bacteroides	g__Barnesiella	g__Bifidobacterium	g__Blautia	g__Burkholderia	g__Clostridium	g__Collinsella	g__Coprococcus	g__Dialister	g__Dorea	g__Eggerthella	g__Eisenbergiella	g__Enorma	g__Erysipelatoclostridium	g__Escherichia	g__Eubacterium	g__Faecalibacterium	g__Firmicutes_unclassified	g__Flavonifractor	g__Fusicatenibacter	g__Gemmiger	g__Gordonibacter	g__Intestinibacter	g__Lachnoclostridium	g__Lachnospiraceae_unclassified	g__Methanobrevibacter	g__Monoglobus	g__Oscillibacter	g__Parabacteroides	g__Phascolarctobacterium	g__Roseburia	g__Rothia	g__Ruminococcaceae_unclassified	g__Ruminococcus	g__Ruthenibacterium	g__Streptococcus	g__Turicibacter
SRR5665105	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-0.372337135966345	5.39186015339108	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665104	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665103	-6.73619636192144	-7.73005722482403	-8.41981591555679	-3.93743615047278	-6.23188767941459	3.64642420834729	-9.41488362001456	-7.56115360044448	-6.83732590051516	2.04948439993355	5.05077419044853	-2.82884442376007	-3.54371951848927	-4.35078004302706	2.4811878414841	-8.43721296579133	0.788877778788384	-8.53282487738598	-7.24550581942876	-10.2697904715522	-2.20716130222185	3.04628499607772	-1.27714930813804	1.11497329592347	-9.52749143308294	-10.1584293626045	0.174419202656012	-9.23026210736555	-1.02717502844212	-6.84559825713022	-1.94386044610733	3.99106555350567	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-5.23949799494141	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	2.24967894471287	-7.46625726044699
SRR5665092	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	3.21232809135508	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	6.13558083564379	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	2.08831123588866	-8.63522588463128	-0.881533953134472	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	3.9662467962541
SRR5665083	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	1.23472816085153	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	6.51702493227982	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	2.52899881333007	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665082	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	3.15194971274099	-6.83732590051516	-4.83423595493283	-8.00046173629483	2.22765483188402	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	5.88265405292612	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	1.26532886991356	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665071	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	2.75689519096874	-6.83732590051516	-4.83423595493283	-0.633479144694679	1.33868112462455	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665070	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	6.64385618977472	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665069	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	4.21364201249943	-3.68761363503091	-9.41488362001456	4.91822926603027	-6.83732590051516	-4.83423595493283	-8.00046173629483	5.25369056416745	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	1.98542392172103	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665068	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665067	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	6.64385618977472	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665066	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	4.45512662653648	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	4.12542380308761	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	5.92153844509307	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665065	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	3.88204824297647	4.68102696501987	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	4.6023832374752	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	3.20709633908696	-7.7830919871459	4.34273251141775	-9.85475297227334	-6.67964241182779	1.78909486854759	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665064	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	0.719866833423134	-3.68761363503091	-9.41488362001456	1.1323136131768	-6.83732590051516	-4.83423595493283	-8.00046173629483	1.00992757361858	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	4.54019221722141	-9.52749143308294	-10.1584293626045	-4.13568110874205	-3.37751939035459	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	6.12222066705684	-7.7830919871459	-0.266506820228526	-9.85475297227334	-6.67964241182779	-1.76277894715011	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665063	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	4.84057955118891	-9.52749143308294	5.15569661997172	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-0.665134292100902	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	5.13218033493201	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665062	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	1.01656050163892	-4.04477648420987	-4.83423595493283	-7.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	6.45229890588954	-1.55813411880802	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	0.760595679089614	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	3.0043126160477	-7.86985986466355	-6.78627323439058	-1.81208026499455
SRR5665061	-6.19601254541264	-7.73005722482403	-4.12658049656514	-6.5455713940513	-2.13485716427016	2.76338395265105	-9.41488362001456	3.4117272277671	-6.83732590051516	-4.83423595493283	5.56320725687212	-2.82884442376007	-9.10979458735361	2.53327428190856	1.81001527053745	-8.43721296579133	1.28746638484461	1.91220146767973	-7.24550581942876	-10.2697904715522	0.611861686625335	2.57890973817399	-3.54590835423989	-2.77201254126541	1.04185273901519	0.393020736899855	0.0319174081754909	-9.23026210736555	-0.844069470539995	-6.84559825713022	-3.0212771872447	-0.380089351318964	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-4.2617423298408	-1.42078122601668	-9.85475297227334	-6.67964241182779	-6.56866587561951	1.97130626570754	-0.280632537263595	-7.46625726044699
SRR5665060	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665059	-7.78786649246624	-2.35011786817452	-1.26888628757506	-6.5455713940513	-6.23188767941459	1.18982455888002	-2.30750138313149	-7.56115360044448	-6.83732590051516	-4.83423595493283	5.7051526763064	-2.82884442376007	-9.10979458735361	2.88599793523568	-8.15020885579951	-8.43721296579133	2.06721190235037	-3.0019634006709	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	3.22966943732173	1.46061676473209	-8.52749143308294	-10.1584293626045	3.59298079745989	-9.23026210736555	-3.64837167089722	-6.84559825713022	-8.63522588463128	2.48847130584453	-7.47136867426459	-7.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	0.935346590815476	-6.50242339884543	-3.79125801939566	-7.46625726044699
SRR5665058	-7.78786649246624	-0.771864731722643	-0.163138680533263	-6.5455713940513	-6.23188767941459	0.403693104661018	-0.536984460582561	-7.56115360044448	-6.83732590051516	3.65690818347334	1.77744706991179	-2.82884442376007	-0.941143244412229	2.67895979097285	-0.648937101059615	-8.43721296579133	1.37787891824803	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	5.4380236520444	-0.814285659117091	3.12013459067902	-4.32973975863405	-10.1584293626045	-0.255477199377479	-2.11540989322225	-7.43721296579133	-6.84559825713022	-8.63522588463128	-1.92884143986383	-1.14988869090153	-8.55979192498625	-7.90228134235593	-2.69292126146018	-7.7830919871459	2.75130517453746	-9.85475297227334	-6.67964241182779	2.49632684288698	-4.94875320413425	-6.78627323439058	-4.47104867979929
SRR5665057	-7.78786649246624	-4.90963432355395	-8.41981591555679	4.96365260020584	0.286786541732789	-0.692827976726979	-3.5855396941839	1.18584752063591	-1.48928108140382	1.94783818535156	3.08569488131074	-2.82884442376007	-2.18836456914626	0.817025591955211	2.73550268128588	-8.43721296579133	-1.1305549524787	-8.53282487738598	-5.91093580766647	-10.2697904715522	-8.38082178394093	1.04164250716578	2.13995729626882	3.00408425374287	-2.71719252512618	-3.34270756382945	1.28028527491641	-3.92335881929238	-7.43721296579133	-6.84559825713022	-8.63522588463128	2.25232482161282	1.9153793968835	-8.55979192498625	1.93940337697782	-0.89569018127292	-1.8603471509247	0.504335638586252	-9.85475297227334	-0.886699564166639	2.45785165851109	0.148309397820539	-1.58130270129743	-7.46625726044699
SRR5665056	-5.05074149329011	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	2.98430679871393	-9.41488362001456	-7.56115360044448	-6.83732590051516	5.49470232874512	2.90404664691314	-2.82884442376007	-9.10979458735361	3.79950077794011	2.62607462032508	-8.43721296579133	2.9610213081029	0.930850856640822	-7.24550581942876	-6.4985048042021	-8.38082178394093	-8.22593618196276	-4.54590835423989	-2.93588973499875	-9.52749143308294	-10.1584293626045	2.04272137246558	-3.8053077482492	-1.2674268787048	-6.84559825713022	-1.40159667906253	0.591813436792724	-7.47136867426459	-1.7816527907215	-7.90228134235593	-7.96578428466209	-7.7830919871459	0.361027173941225	-9.85475297227334	-6.67964241182779	-1.75131944444896	-7.86985986466355	-0.741203718578643	-7.46625726044699
SRR5665055	-2.14305413671757	-3.61122633784755	-8.41981591555679	-6.5455713940513	3.81635906664096	-0.436197560885897	-4.42879890887015	4.17971645249242	-6.83732590051516	-4.83423595493283	2.97791182292139	-2.82884442376007	-9.10979458735361	3.81777979677825	1.75049502929246	-4.74390720358505	-1.0298826023945	3.73458498766533	-5.96128289242715	-5.69226839495997	-4.20769435046027	-7.22593618196276	1.73410044403539	-1.15698095427623	3.51284252418951	-10.1584293626045	-2.42996459751195	-8.23026210736555	1.68168313612291	-6.84559825713022	-2.20736117223176	-7.94075549017056	-3.14420161195529	-1.71823647777179	-4.78190082562986	-3.5794906495111	-7.7830919871459	-0.452431719745574	-3.39927352880421	-3.31602513802913	2.56806373180325	-2.60322672872619	-1.76778132814085	-7.46625726044699
SRR5665054	-1.15505200240216	-2.20111170007031	-2.77912526745997	3.83769503663915	-2.06099915493049	3.31129093883124	-1.92851189441582	2.18971704444899	-0.852797517718109	3.99226086082494	1.06911782210985	-2.82884442376007	-9.10979458735361	3.51659891682039	1.85080742252133	-3.85579696612517	3.56404520051938	-2.7998723457264	-3.61599441442022	-10.2697904715522	-8.38082178394093	0.232255517444645	1.3939433166645	1.22752545628376	-1.23297241257914	-10.1584293626045	1.32077347694587	-0.296243678916305	-0.223424317237445	-6.84559825713022	-8.63522588463128	-6.94075549017056	-7.47136867426459	-8.55979192498625	0.384337211660477	-0.542290150088695	-7.7830919871459	3.08002314728867	-9.85475297227334	-3.488916595729	0.488751496957832	-0.886459512855425	-3.33715648250194	-5.96308176428226
SRR5665053	-7.78786649246624	-7.73005722482403	-8.41981591555679	4.33493648201871	-6.23188767941459	3.97401528375647	-9.41488362001456	-3.07631074213098	-6.83732590051516	-4.83423595493283	4.06193600824558	-2.82884442376007	-9.10979458735361	-4.35078004302706	0.797386577094962	-8.43721296579133	1.74840111945829	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	3.90543851387775	-0.778407465618229	-9.52749143308294	-10.1584293626045	2.25839831820388	-1.82925449874336	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	3.144628878846	-8.55979192498625	-2.65489889347681	-5.73005722482403	-7.7830919871459	1.5740724358561	-9.85475297227334	0.501189438580537	2.10886564517063	-1.92095305121428	-6.78627323439058	-7.46625726044699
SRR5665052	-7.78786649246624	-4.15534118081691	-8.41981591555679	-1.94652716598101	-2.02573502227257	2.8496570540407	-4.85558810690789	1.08238922209896	-6.83732590051516	3.57352358753712	4.38670129196498	-2.82884442376007	-1.42945935012241	3.35338257878196	1.76869672140602	-8.43721296579133	0.078350235529293	-8.53282487738598	-3.32553934843974	-6.64529960664439	-8.38082178394093	-8.22593618196276	2.11930305035229	4.22842006688017	-3.29902769277728	-2.72632895805747	2.31935491894319	-9.23026210736555	-3.12167486329367	-6.84559825713022	-7.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-1.10823865113488	-5.51688333351696	-0.50215774113904	3.21377186156509	-9.85475297227334	-4.73427507379504	-6.56866587561951	0.184534211794243	-6.78627323439058	-7.46625726044699
SRR5665051	-7.78786649246624	-3.4928091985381	-1.40159667906253	-6.5455713940513	-0.844535708303685	1.71234925771592	-2.68260330571652	0.259374941115279	-6.83732590051516	1.62370769787727	3.62721576341551	-2.82884442376007	-0.246104558108136	5.53408619926518	-0.350614470818484	-8.43721296579133	2.24696438291488	-0.723872616261656	-7.24550581942876	-4.37093719500909	-2.38044613101838	-8.22593618196276	-0.234838705390506	-0.743955526173555	3.07720368324754	-5.47521415421589	1.60265640926461	-3.93522749259975	-3.40445814820817	-5.84559825713022	-8.63522588463128	0.273229410952664	1.13510797375544	-0.564734125340725	-7.90228134235593	-2.57458366519819	-3.77260393091947	-0.283123209182678	-9.85475297227334	-5.67964241182779	-0.894321922105463	-0.988504361162171	-4.64602185699284	-6.46625726044699
SRR5665050	-7.78786649246624	-7.73005722482403	-1.76655364877673	-6.5455713940513	2.0808077231101	1.28086725583289	-9.41488362001456	3.6145261096189	-6.83732590051516	-0.606320217357982	4.98621385966197	-2.82884442376007	-8.10979458735361	-4.35078004302706	0.333469532840794	-8.43721296579133	3.48623039057828	0.377212613074626	-6.00323526173903	-10.2697904715522	1.37300779934775	2.09887765457254	2.70648634825951	-6.57897333818987	-0.861631118806812	-1.23236214982157	-4.13568110874205	-9.23026210736555	-2.76473859841703	-1.91033914836856	-5.05169818764936	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-0.499095993298696	-6.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	3.90408133949908	1.63449104488578	-1.1724410903307	-7.46625726044699
SRR5665049	-5.71406519205613	-7.73005722482403	-3.52865644038928	-6.5455713940513	-6.23188767941459	5.53579729671009	-9.41488362001456	-0.207860968433237	-6.83732590051516	-4.83423595493283	3.69986363488742	-2.82884442376007	-9.10979458735361	-4.35078004302706	2.86364908970967	-8.43721296579133	3.20665572561936	1.25043410540373	-3.128850273341	-10.2697904715522	1.45207877620165	-8.22593618196276	-2.67373879216922	-1.3983605269548	-9.52749143308294	-3.75730604245038	3.08418335026598	-9.23026210736555	-1.73509130863486	-6.84559825713022	-8.63522588463128	1.9286469907101	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-0.705546870766123	-3.729483017835	-6.67964241182779	-6.56866587561951	-0.581432220700288	1.47031819920601	-7.46625726044699
SRR5665048	-7.78786649246624	-0.845235347586087	-8.41981591555679	2.2939060243237	-6.23188767941459	3.02916838265796	0.84784461404061	-6.56115360044448	-6.83732590051516	3.82996419983242	3.74647616227372	-2.82884442376007	-9.10979458735361	-4.35078004302706	3.41942023507962	-8.43721296579133	3.28997754746748	1.08417994796018	-7.24550581942876	-10.2697904715522	-4.09961811562305	-8.22593618196276	3.51466261714955	1.02755749664445	-9.52749143308294	-10.1584293626045	3.54798894986098	-1.20562988470454	-2.08834676269147	-1.42437786203357	-8.63522588463128	-6.71330807052687	-7.47136867426459	0.28389807281044	-7.90228134235593	-7.96578428466209	-7.7830919871459	-0.190799609138286	-9.85475297227334	-6.67964241182779	0.182552470075546	-2.54111408559056	-1.77398478359701	-1.52358720344114
SRR5665047	-7.78786649246624	-7.73005722482403	-1.73509130863486	-6.5455713940513	-3.47746209352127	3.14115154916296	-9.41488362001456	-1.24328410588314	-6.83732590051516	5.58013462798172	2.03377889583292	-2.82884442376007	-9.10979458735361	3.75452731777652	0.409787368208768	-8.43721296579133	1.72244853715249	-0.50784941856597	-7.24550581942876	-4.63343438428821	-6.52749143308294	-8.22593618196276	2.2420048793057	-0.068725417705841	-9.52749143308294	-9.15842936260448	-3.13568110874205	-9.23026210736555	-0.249822294406943	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-1.926975010191	-7.90228134235593	-7.96578428466209	-7.7830919871459	1.94834667157363	-7.39532135363605	-0.214591737021699	1.6640504221635	-0.938790625094051	1.73284659617901	-3.19416276673882
SRR5665046	-7.78786649246624	-7.73005722482403	-4.91354230348095	2.34775068493714	-6.23188767941459	0.192244674510003	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-0.104821486803971	-2.82884442376007	-1.44034177864397	-4.35078004302706	0.0776258434969916	-8.43721296579133	1.45072826405995	0.334808514154829	-5.12230285922963	-10.2697904715522	-8.38082178394093	-8.22593618196276	1.86731531635367	5.30256800952838	-9.52749143308294	-7.2720185724443	2.78994412704228	-2.13568110874205	1.23827326655482	-1.74269966460158	-8.63522588463128	3.06946673863119	-7.47136867426459	-8.55979192498625	-7.90228134235593	-5.03741396164312	-7.7830919871459	1.88811392617594	-9.85475297227334	-2.37736946101791	2.54583002185174	-0.667790472912212	2.52702528187591	-3.01380025070862
SRR5665045	-5.30814427945426	-1.09043424417705	-0.597605249499385	-6.5455713940513	-6.23188767941459	1.90369774730807	-3.22742175620587	-7.56115360044448	-6.83732590051516	2.10198281220637	4.05710797059328	-2.82884442376007	-9.10979458735361	4.5264438385833	2.28440752622367	-8.43721296579133	2.57212568644468	0.365815695661544	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	2.71158080501893	-3.18219667264362	-2.75818421740347	-10.1584293626045	4.79196354120809	-3.75789143302075	-1.38952670539806	-6.84559825713022	-8.63522588463128	1.3634234215284	-7.47136867426459	-2.27788376218134	-7.90228134235593	-7.96578428466209	-7.7830919871459	-4.76297479253707	-9.85475297227334	-6.67964241182779	-2.09720862930854	-7.86985986466355	-2.33082806493491	-7.46625726044699
SRR5665044	-7.78786649246624	-0.0147910526824464	-2.2270164478619	-2.24728565695287	-0.664814049027247	-0.629300040492958	-0.244069859604134	-0.497180604555957	-5.83732590051516	2.60920179152259	4.58944591533579	-2.82884442376007	-2.65090652729387	3.57785537971472	3.92061915621147	-8.43721296579133	3.41674518015013	-7.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	2.16454816876931	0.108624814681649	-2.97619109972332	-10.1584293626045	1.05188017503537	-1.60792442065935	-7.43721296579133	-0.733075566732834	-8.63522588463128	-2.17944930424512	2.3307304806275	0.143027637051682	-1.88987733724191	-7.96578428466209	-7.7830919871459	-0.413268877894833	-9.85475297227334	-6.67964241182779	2.34353005532005	-0.950006861643109	2.24886571940259	-7.46625726044699
