feature	g__Acidaminococcus	g__Actinomyces	g__Adlercreutzia	g__Aeriscardovia	g__Agathobaculum	g__Aggregatibacter	g__Akkermansia	g__Alistipes	g__Allisonella	g__Anaeromassilibacillus	g__Anaerostipes	g__Anaerotignum	g__Anaerotruncus	g__Asaccharobacter	g__Atopobium	g__Bacteroides	g__Barnesiella	g__Bifidobacterium	g__Bilophila	g__Blautia	g__Butyricimonas	g__Catabacter	g__Christensenella	g__Citrobacter	g__Cloacibacillus	g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified	g__Clostridiales_unclassified	g__Clostridium	g__Collinsella	g__Coprobacillus	g__Coprobacter	g__Coprococcus	g__Denitrobacterium	g__Desulfovibrio	g__Dialister	g__Dielma	g__Dorea	g__Eggerthella	g__Eisenbergiella	g__Enorma	g__Enterobacter	g__Enterococcus	g__Enterorhabdus	g__Erysipelatoclostridium	g__Escherichia	g__Eubacterium	g__Faecalibacterium	g__Faecalitalea	g__Firmicutes_unclassified	g__Flavonifractor	g__Fretibacterium	g__Fusicatenibacter	g__Fusobacterium	g__Gemella	g__Gemmiger	g__Gordonibacter	g__Granulicatella	g__Haemophilus	g__Harryflintia	g__Holdemanella	g__Holdemania	g__Hungatella	g__Intestinibacter	g__Intestinimonas	g__Klebsiella	g__Lachnoclostridium	g__Lachnospira	g__Lachnospiraceae_unclassified	g__Lactobacillus	g__Lactococcus	g__Lactonifactor	g__Lawsonibacter	g__Megamonas	g__Megasphaera	g__Methanobrevibacter	g__Mogibacterium	g__Odoribacter	g__Olsenella	g__Oribacterium	g__Oscillibacter	g__Oxalobacter	g__Parabacteroides	g__Paraprevotella	g__Parasutterella	g__Parvimonas	g__Peptostreptococcus	g__Phascolarctobacterium	g__Porphyromonas	g__Prevotella	g__Proteobacteria_unclassified	g__Pseudoflavonifractor	g__Pyramidobacter	g__Romboutsia	g__Roseburia	g__Rothia	g__Ruminococcaceae_unclassified	g__Ruminococcus	g__Ruthenibacterium	g__Scardovia	g__Sellimonas	g__Slackia	g__Solobacterium	g__Streptococcus	g__Sutterella	g__Turicibacter	g__Turicimonas	g__Tyzzerella	g__Veillonella	g__Weissella
ERR1018247	0.01822	0	0.07674	0	0.21088	0	0.01184	2.43891	0	0.03831	0.2743	0	0.00937	0.02671	0	18.4829	0	1.60724	0.0217	0.37615	0.133	0.02283	0.00885	0	0	0	0	0	0	0	0.04171	0.40183	0	1.23078	5.44673	0	0.56792	0.02523	0.00029	0.00594	0.02118	0	0.00115	0	47.18119	3.32531	2.23297	0	2.33784	0.10676	0.00083	0.74787	0	0	0.11995	0.03106	0	0.00408	0.00472	0	0.00751	0	0	0.03198	0.30277	0.05	0.58407	4.26181	7e-04	0	0	0.14655	0	0	0	0	0	0.00272	0	0.92737	0.15642	0.61605	0	0.00491	0	0	0.64661	0	1.7051	0	0	0	0	1.39776	0.02445	0.5144	0.57433	0.10092	0	0	0	0	0.32239	0.00267	0	0	0	0.02522	0
ERR1018246	0.33771	0	0.02551	0	0.53318	0	0	0.91507	0.1288	0	0.4577	0	0	0.01186	0	20.43799	0	2.73679	0.04714	3.26581	0.04975	0	0	0	0	0	0	0	1.84647	0	0	1.59658	0	0.235	0	0	0.60199	0	0	0.00446	0	0	4e-04	0.00139	1.50161	7.96561	16.48327	0	0.27426	0.01633	0	0.55463	0	0.0053	0.08384	0.01396	0	0.00088	0	0.60279	0.01602	0	0.0331	0	0	0.01005	3.69697	12.76041	0.02922	0	0	0	2.98626	0	0.10598	0	0.13763	0	0	0.38817	0	0.97895	0	0.00871	0	0	2.12529	0	0.00565	0	0	0	0.00178	12.60287	0	0.28966	1.80342	0.05284	0	0	0	0	0.48738	0.02059	0.00051	0	0	0	0
ERR1018245	0	0	0.0835	0	0.32003	0	0	1.91441	0	0.04452	0.23924	0	0.03768	0.02892	0	7.86874	0	0.76207	0.12947	1.51781	0.00717	0.00395	0.00835	0	0.0039	0	0	0.39948	0.63638	0	0.16943	6.4293	0	0	0	0	0.50373	0.04997	0.02594	0.00278	0.00078	0.01161	0.00298	0.05819	5.05144	29.3485	6.28968	0	0.89104	0.10807	0	0.65809	0	0.00389	0.4599	0.04603	0	0.05839	0.00189	0	0.00314	0.02055	0.32288	0	0.2507	0.16423	2.02575	3.56958	0.00247	0.00152	0	0.10482	0	0	0	0	0.12725	0.00231	0	0.02924	0	0.30575	0	0	0	0	0.08403	0	0.0016	0	0	0	0.00494	4.21742	0.00552	0.04846	23.13803	0.3014	0	0.08877	0	0	0.09801	0	0.04409	0	0.85241	0.00379	0
ERR1018244	0	0.00932	0	0	0.0721	0	0.40417	1.01183	0	0.04545	1.37672	0	0.02381	0	0	58.17852	0	4.57642	0.17658	1.78073	0	0.00877	0.00963	0	0.00423	0	0	0.00208	0.25206	0	3.47809	4.37577	0	0	0.36305	0	0.17948	0.10472	0.03281	0.01792	0	0	0	0.52703	0.45386	0.94701	4.8489	0	2.48586	0.42624	0	1.76159	0.00059	0.00294	0.00242	0.02586	0.05295	0.0108	0.00462	0	0	0.03473	0.03652	0	0.45327	0.30524	1.60432	0.00231	0	0	0	0.07569	0	0	0.00973	0	0.18127	0.00104	0	0.21013	0	2.89018	0	0	0.0128	0	0.98818	0	0.3439	0	0	0	0	3.51905	0	0.13548	0.00067	0.63744	0	0.23426	0.00039	0	0.15875	0	0	0	0	0	0
ERR1018243	0	9e-05	0	0.00175	1e-04	0	0	0	0	0	0.1892	0	0	0	0	87.67418	0	6.99601	0.0417	0.33735	0	0	0	0.02368	0	0	0	0	0	0	0	0	0	0	0	0	0.09096	0.0465	0	0	0	0	0	0.00163	0.15661	0.02415	0.00725	0	0	0	0	0	0	0.02167	0	0.01341	0	0.00546	0	0	0	0	0	0	0.07914	0	0	0	0	0	0	0	0	0.00112	0	0	0	0	0	0	0	2.34611	0	0.38398	0.00018	0	1.03812	0	0.00772	0.02385	0	0	4e-04	0.00274	0.00209	0	0.01047	0.00464	0	0	0	0	0.28763	0	0	0.02828	0	0	0
ERR1018242	0	0	0	0	1.03126	0	0	0.54469	0.01008	0	0.40818	0	0	0	0	17.57851	0	0.78398	0.01778	2.50048	0	0	0	0	0	0	0	0.0672	1.02337	0	0	0.43361	0	0	0	0	0.67753	0.11801	0	0.00142	0	0	0	0.00563	37.02788	2.82878	6.54619	0	0.01515	0.00878	0	1.30797	0	0	0.14182	0.05821	0	0.00123	0	0	0.0208	0	0	0	0	0.00728	0	2.08221	0.01878	0.00432	0	0	0	0.01618	0	0	0.03727	0	0	0.0848	0	1.27367	0	0	0	0	2.60315	0	0.00292	0	0	0	0	4.77218	0	0	15.77455	0.00995	0	0	0	0	0.12699	0.00369	0	0	0	0.01874	0
ERR1018241	0	0	0	0	0	0	0	0.15702	0	0	0	0.32692	0	0	0	72.1712	0	0.36209	0.33687	3.47548	0.25595	0.00679	0	0	0	0	0	0.17823	0.9024	0.02594	0	0.10309	0	0	0.64321	0	1.57335	0.24396	0	0.00321	0	0	0	1.09353	1.83191	0.00401	0.00214	0	0	2.16347	0	0	2.45987	0.04853	0	0.03044	0	0.0048	0	0	0	0.17197	0	0	0.00294	1.57063	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50259	0	3.45991	0	0.26069	0.01634	0.14578	2.18657	0	0	1.54919	0	0.0018	0	0.44907	0	0	6e-04	1.06012	0	0	0	0	0.06097	0	0	0.04319	0	0.11321	0
ERR1018240	0	0	0.0141	0	1.79861	0	0	11.40174	0	0.00065	0.01552	0	0	0.00802	0	21.04052	0	0.06136	0	0.62308	0.04675	0	0	0	0	0	0	0.19403	0.91033	0	0	0.81763	0	0	1.80558	0	0.79321	0	0.00512	0.00278	0	0	0	0	1.18103	4.22655	12.11336	0	0.09937	0.01184	0.00088	0.49466	0	0.01458	0.19127	0.00332	0	0.70819	0	0.00378	0.01173	0	0	0	0.84027	0.0022	0.98857	3.65535	0.20991	0	0	0	3.44117	0.02224	0.47547	0	0.44476	0	0	0.82941	0	5.03554	0	0.01522	0	0	1.55013	0	4.02915	0	0	0	0.01931	12.64142	0.01002	0.10365	3.96028	0.02893	0	0	0	0	0.7032	0.00169	0.32862	0	0	1.10331	0
ERR1018239	0	0	0.53591	0.00492	0.05968	0	4.73145	2.02743	0	0.27462	2.55037	0	0.1011	0.14486	0	10.72518	0	19.03721	0.04735	2.243	0.00049	0.09757	0.19622	0.049	0	0	0	0.05309	4.6	0.05169	0.23629	0.4089	0	0.47367	0.00031	0	1.37867	0.03726	0.11747	0.01366	0	0	0.0119	0.00748	5.47218	2.32741	1.15132	0	0.54204	0.22147	0	0.93532	0	0.06348	2.40208	0.97581	0	0	0	0	0.39159	0	0	0.02068	0.19613	0.1132	0	0	0	0	0	0.0271	0	0	0	0	1.08648	0.00057	0	0.4236	1.24513	0.08019	0	0	0	0	0.21291	0	0.01335	0	0.01209	0	0	2.57633	0.0026	2.08678	24.74913	2.09043	0	0	0	0	0.36145	0.00243	0	0	0	0	0
ERR1018238	0	0.04544	0.27642	0.00071	1.26517	0	0	0	0.01092	0.00503	3.5597	0	0	0.07463	0.00085	5.90629	0	4.96395	0.23199	1.45287	0	0	0	0	0	0.00069	0	0.08404	1.52645	0.01454	0	1.07013	0	0	38.56694	0.01276	0.86232	0.24661	0	0.00418	0	0	0.00417	0.11357	0.76413	3.00232	15.4047	0	0	1.4138	0	0.57602	0	0.00717	8e-05	0.04686	0	0	0	0	0	0.02643	0.00575	0	1.10383	0.07723	1.20774	0.00195	0	0	0.0156	0	0	0	0	0.00063	0	0	0	0	0	0.16476	0	0.06786	0	0.00106	0	0	4.20793	1.09654	0	0	0	9.17422	0.01049	0	0	0.96032	0	0	0	0.00098	0.32204	0	0	0.00759	0	0.00205	0
ERR1018237	0	0.00269	0	0	0.16727	0	0	0	0	0	0.99991	0	0	0	0	55.38842	0	0.45756	0.26279	8.63552	0	0	0	0	0	0	0	1.16831	0	0.07235	0	0	0	0	5.08677	0	0	0.11696	0	0	0	0	0	1.2171	9.40574	5.94926	1.72742	0	0	3.27889	0	0.98053	1.92691	0.00176	0	0.01476	0	0.00402	0	0	0	1.06394	0.07072	0	0.47229	0.42748	0	0	0	0	0.00229	0	0	0.16765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00994	0	0	0	0	0.00319	0	0	0.00226	0	0	0	0	0	0.72435	0	0	0	0.10659	0.04308	0
ERR1018236	0	0	0	0	0.11888	0	2.76789	1.31843	0.01056	0	2.16874	0	0	0	0	10.03334	0	0.90166	0.07738	0.31677	0.19343	0	0	0	0	0	0	0	0.20614	0	0	0.44926	0	0	6.846	0	0.30778	0.05316	0	0.00057	0	0	0	0.00073	1.51897	0.23044	3.7444	0	0.08515	0.14567	0	0	0	0.00213	0.24069	0.00812	0	0.12524	0	0.16549	0.00226	0	0.00562	0	0.22622	0.00071	0.44175	1.62962	0.01609	0	0	0.03999	0	0	0	0	0.09145	0	0	0.14364	0	0.84108	0.68339	0	0	0	0.31662	0	61.95407	0	0	0	0	1.17807	0	0	0.08906	0.06975	0	0	0	0	0.2022	0.0018	0	0	0	0.02956	0
ERR1018235	0	0.00541	0.42208	0	0.07243	0	0.02709	3.12209	0	0	1.53492	0	0.03757	0.1167	0	28.16303	0.45408	1.03648	0.04979	1.56634	0.03343	0.00289	0.06713	0	0	0	0	0.03971	1.80375	0	0	1.14695	0	0	0	0	1.00555	0	0.01456	0.00957	0	0	0.00852	0.00019	0.02577	10.35421	17.02159	0	0.64566	0.0901	0	2.95947	0	0.01469	1.00955	0.07444	0	0.00859	0	2.22416	0.08335	0.001	0	0.00015	0.00281	0.02833	7.83581	2.84138	0.00151	0	0	0.0461	0	0	0.57537	0	0.16839	0.01104	0	0.432	0	1.25448	0	0	0	0	0.20213	0	0.0044	0	0	0	0.00854	8.63293	0	0.03076	2.27057	0.20686	0	0	0	0	0.16711	0	0	0	0	0.02648	0
ERR1018234	0	0.01466	0	0	0.02351	0	0	0	0	0	0.12662	0	0	0	0.00172	0.08652	0	0.21034	0.00013	0.17373	0	0	0	0	0	0	0	0	0.44662	0	0	0.11116	0	0	0	0	0.02645	0.00686	0	0.00048	0	0	0	0.01178	44.21755	0.16988	0	0	0.00363	0	0	0.18782	0	0.00201	0.00013	0	0	0	0	0	0	0	0.016	0	52.48274	0.0084	0.52314	0.00601	0	0	0	0	0.20733	0	0	0	0	0	0	0	0	0	0	0	0.00064	0	0.02114	0.0024	0.00717	0	0	0	0.00371	0.58047	0.00219	0	0.06433	0	0	0	0	0	0.15976	0	0	0	0	0.09021	0
ERR1018233	0	0.01968	0	0	0.66137	0	0	0.00022	0	0	3.66521	0	0	0	0.00359	48.5633	0	1.20478	0.09061	6.00643	0	0	0	0	0	0.00278	0	0.89161	7.13572	0	0	1.95819	0	0.00316	0	0	0.60577	0.04932	0	0.01698	0.00072	0.11113	0	0.04034	0.15083	2.96527	0.17188	0	0	0.21942	0	1.16121	0.01644	0.02009	0	0.00788	0	0.01372	0	0	0.00266	0	0	0	0.00981	0.1219	0.01823	0.04911	0	0.01143	0	0.00019	0.00857	0.0035	0	0.00352	0	0	3e-04	0	0	18.01164	0	0	0	0	2.33857	0	0.00539	0	0	0	0.00255	0.10962	0.00445	0	0.002	0.06508	0	0	0	0.0042	2.26303	0.00174	0	0	0	1.11632	0.0011
ERR1018232	0.18884	0	0.09298	0	0.57374	0	0.48791	1.3636	0	0.11085	0.21396	0	0.01988	0.04307	0	4.02405	0.10074	1.1174	0.01733	5.78344	0.02344	0.0016	0.18751	0.04503	0	0	0	1.5176	1.81815	0	0.04409	2.23217	0	3.51508	0.0014	0	2.08252	7e-04	0.05873	0.01745	0.28004	0.00538	0.00527	0.02541	2.06532	7.18723	12.77702	0	0.9049	0.07668	0	1.87998	0	0.01212	0.39473	0.0254	0	0	0.01028	0.69166	0.04179	0	0	0.00617	1.48412	0.01325	0.00183	10.04517	0	0.00195	0	0.00791	0	0.04998	0	0	0.02543	0.01752	0	0.27172	0.01166	0.33099	0	0	0	0	0.23376	0	3.98674	0	0	0	0.01307	12.6787	0.07841	0.95782	16.43458	0.49955	0	0	0.00295	0	0.19276	0	0.0132	0	0	0.0022	0.00059
ERR1018231	0	0.00279	0.00873	0	0.01747	0.00498	2.03294	7.48301	0	0.01939	0.15738	0	0.0798	0.00341	0	19.48717	0	0.08029	0.04232	0.32574	0.27589	0.00979	0.02057	1.16692	0.0185	0	0	0	0.07292	0	0	0.17405	0	0	0.12638	0.00333	0.33293	0.00134	0.01416	0	0	0.00107	0	0.0353	0.50451	17.737	2.88716	0	0.35332	0.11068	0	0.21305	0.38326	0.07994	0.16098	0.0077	0	0.65203	5e-04	0.00192	0.01103	0.0075	0.00727	0.57293	0.00315	0.07613	0	1.57119	0	0	0	0.02687	3.23909	3e-04	0	0	0.37103	0	0	0.17196	0	0.53539	0	0	0.10218	0.0054	1.85856	0	21.28654	0.01248	0	0	0	4.19351	0	0.15339	8.77275	0.1035	0	0	0	0.23272	0.32592	0.00843	0	0	0	1.25116	0
ERR1018230	0.00065	0	0.02451	0	0.02414	0	12.09417	5.62524	0	0.40908	1.07804	0	0.03537	0.00899	0	21.05965	3.42369	6.3425	0.09496	0.91899	0.20181	0.01824	0.13969	0	0.25999	0	0	2.35141	3.96888	0	0	0.45079	0	0.71241	0.00576	0	0.29013	0.10631	0.02585	0.02106	0	0	0.00129	0.12221	0.32234	4.50582	6.57246	0	2.01681	0.01554	0	0.08236	0	0.00109	0.05933	0.03086	0	0.00107	0.03326	0	0.30761	0.00932	0.2835	0	2.11233	0.08228	0.51255	0.01127	0	0	0	0.00602	0	0	0	0	0.62091	0.1568	0	2.0653	0.16371	8.20673	0	0	0.00077	0.00479	0.09227	0	0.06574	0	0.00245	0	0.00627	2.78674	0.0025	1.07904	6.10427	1.62193	0	0	0	0	0.00676	0	0.07892	0	0	0	0
ERR1018229	0.01276	0.04247	0.00214	0.00622	1.48067	0	0.02688	0.10627	0.20504	0.00041	4.20924	0	0	0.00054	0	0.99154	0.00596	7.67836	0.02441	1.82479	0	0	0	0	0.00517	0.00573	0	0.01215	2.62436	0	0	0.95775	0	0.00049	10.14439	0	1.08169	0	0	0.01983	0.00147	0.0058	0	0.02649	0.47426	10.28368	27.6899	0.01517	0.14759	0.01522	0	4.09753	0	0.07831	0.23264	0	0.00073	0.09359	0	0	0	0	0.32835	0.00568	0.24724	0	0	0.71406	0.01125	0	0	0	0.00032	0	0	0.00032	0.00134	0.02216	0.01522	0.0803	0	0.03837	0	0.01592	0	0.00085	0.0421	0	0.02636	0.00032	0	0	0.02425	14.7206	0.01147	0.00808	6.17958	0.01957	0	0	0.00041	0.00168	0.82043	0.00271	1.81864	0	0	0.20275	0
ERR1018228	1.2001	0.0047	0.15114	0	0.60399	0	0	0.2609	0.06718	0.07573	0.74217	0	0.00227	0.047	0	3.39949	0	7.70461	0.0053	2.07627	0.01177	0.01209	0.03526	0	0.01579	0	0	0.25503	2.9349	0	0.00786	0.8361	0	0	5.18007	0	4.23036	0.05914	0.00258	0.01496	0	0	0.00348	0.00146	0.00923	25.35092	7.01466	0.00469	0.56141	0.2361	0	0.22706	0.00137	0.01178	0.24833	0.01448	0	0	0.03263	0.06562	0.00974	0.00136	0	0.00916	0	0.13679	0.78694	0.4946	0.03518	0	0	0.00415	0	1.1564	1.15124	0.00208	0.07264	0.00098	0.00015	0.00957	0.05121	1.54864	0.11718	0	0	0	0.12909	0	7.91016	0	0.00255	0	0.00111	8.71248	0	0.27478	12.22431	0.32766	0	0	0	0	1.10969	0	0	0	0	0	0
ERR1018227	0	0	0.08714	0	0.23942	0.0011	0	3.00123	0	0	0.0634	0	0.00073	0.03357	0.00038	32.53755	0	0.99598	0.15265	0.81305	0.02473	0	0	0	0.02052	0	0	1.06639	0.9855	0	0.06276	0.22206	0	0	0	0	0.36053	0.05863	0	0.00247	0.0083	0	0.0017	0.00953	0.59545	0.82613	1.38791	0	0	0.07856	0	0.08738	6.1896	0.02347	0.01642	0.00758	0	0	0.00318	0	0.01406	0.11991	0.00081	0.02559	0.00996	0.40596	1.62558	7.41053	0	0	0	4e-04	22.16077	0	0	0	0.05993	0	0	0.23672	0	0.70593	0	0.04583	0.29152	0.03679	4.86064	0	0.72761	0.00278	0	0	0	6.81534	0	0.40192	3.59681	0.37657	0	0	0	0	0.09244	0.00145	0	0.00187	0	0	0
ERR1018226	0.00026	0.00128	0	0	0.17974	0	0.05911	0.01571	0	0.12319	0.28671	0	0.14846	0	0	17.08134	0	2.34408	0.00636	1.00791	0	0	0.00504	0	0	0.00113	0	0.23989	1.77954	0	0	2.1428	0	0.02455	0	0.06344	1.06806	0.06811	0.02262	0.00545	0	0	0	0.03595	0.04518	45.99317	3.03893	0	1.01935	0.00887	0	0.47935	0.05089	0.00045	0	0.09745	0.00073	0.06569	0	0	0	0.17605	0.09283	0	0.00766	1.20738	2.82155	0.46319	0.00774	0	0	0	0.18797	0.18932	0	0.00531	0	0	0	0	0.05644	0.87996	0	0	0.50001	2.11781	0.12342	0	0.00538	0	0	0	0.00034	0.9864	0	0.1484	10.67014	1.43292	0.00506	0	0	0	0.27428	0.00926	0	0	0	0.03269	0
ERR1018225	2.30815	0	0	0	0.06045	0	0	0.06769	0.01586	0	0.00451	0	0	0	0	1.74314	0	1.1252	0	0.16044	0.08655	0	0	0	0	0	0	1.54973	1.24875	0.00848	0	2.40061	0	0.27743	0.67304	0	0.31995	0	0	0.00538	0	0	0	0	0.00661	3.9174	4.73405	0	1.05273	0.06445	0.00595	0.02542	0.00112	0.0016	0.04237	0	0	0.01514	0	0.04324	0	0	0	0	0.00926	0	1.52227	0.19461	0.20989	0	0	0.00932	0.41662	0.13378	0.27993	0	0.16631	0.1602	0	0.81235	0	0.24415	0.04156	0	0	0	2.33985	0	60.63291	0	0	0	0	6.55478	0.04285	0.12704	1.64687	0.01507	0	0	0.0754	0	1.83827	0.09147	0	0	0	0.06138	0
ERR1018224	0	0.05985	0	0	0.04278	0	0	0.00393	0	0	9.9059	0	0	0	0.00323	9.73363	0	0	0	36.48731	0	0	0	0	0.05388	0.00875	0	6.66912	0	0	0	0.70144	0	0	0	0.00216	4.43735	0.05345	0	0	0	0	0	2.45373	3.65327	2.84855	10.79371	0	0	0.1839	0	0	0.02637	0.02006	0	0.01393	0	0	0	0	0	0.01627	0.01435	0	0	0.55459	0	7.48621	0	0	0	0	0	0	0	0.01487	0	0	0	0	0	1.10725	0	0	0	0.00466	0.31181	0	0.00361	0	0	0	0.21212	0.19091	0	0	0.00267	0.24328	0.00059	0	0	0.00743	1.53444	0	0	0	0.03076	0.06211	0
ERR1018223	0	0.00124	0.06788	0	0.03868	0	0.26705	10.23846	0.01295	0.0668	0.70797	0	0.10047	0.02495	0	13.33205	1.52872	5.96604	0.34606	4.12137	0.35135	0.14284	0	0	0.52692	0	0	0.90445	8.15154	0	0.00334	0.2416	0	1.14318	5.50958	0	0.93327	0.03373	0.01184	0.04256	0	0	0	0.09333	1.29924	4.14222	6.47858	0	1.10395	0.0434	0.00219	1.9892	1.18117	0.96497	1.08005	0.01241	0	0	0.06629	0	0.04843	0.00829	0.3693	0	0.06016	0.0021	0.77788	0.26586	0.09489	0	0	0.09065	0.75084	0.0391	0	0	0.34744	0.23454	0	0.35842	1.6717	0.31483	0	0	4.04818	1.58029	2.11066	0.10991	0.796	0	0	0	0.00701	5.72443	0.04851	0.5546	3.10092	2.3521	0	0	0	0.00136	0.13215	0	0	0	0	0	0
ERR1018222	0	0	0.10208	0	0.02289	0	25.26712	8.57752	0	0.07303	0.04225	0	0	0.03291	0	17.30083	1.69498	0.20404	0	0.58687	0.68026	0	0	0	0.25052	0.01966	0	1.21773	0.39786	0	0	0.31694	0	0	0.44075	0	0.20475	0	0.00072	0.00121	0	0	0.00266	0.01123	0.23772	20.74318	2.09546	0.02529	0.4426	0.02897	0.10534	0.33233	0.1819	0.07261	0.09384	0	0	0	0.00477	0	0.00029	0.01616	0.00083	0.00871	0	0.11484	0.94267	0.01212	0.0229	0	0	0.00608	0	0	3.26828	0.00033	0.23311	0	0	0.68127	0.0811	3.22088	0	0	1.22253	0.1902	1.93885	2.40616	2.80781	0	0	0.02695	0	0.33228	0	0.10411	0.12064	0.1233	0	0.03858	0.01332	0	0.16591	0.0019	0.02713	0	0	0	0
ERR1018221	0	0.01355	0.09336	0	0.08758	0	6.48032	12.81276	0	0.1398	1.32402	0.05607	0.20147	0.02195	0	12.59979	1.15565	0.01596	0.34036	1.55638	0	0.00831	0.02029	0	1.20458	0	0	0.98329	3.63001	0	0	0.39422	0	0	0.0053	0	1.20796	0.07198	0.03463	0.03929	0	0	0.00351	0.03219	0.04702	14.50071	0.70467	0	5.83037	0.67151	0.00153	0.60288	0.00401	0	0	0.07105	0	0	0.03377	0	0.06672	0.01988	0.07378	0.71053	0.00885	0.17969	0	0.04526	0.00071	0	0.00209	0.23128	0	0	0	0	0.22664	0.00113	0	0.00126	0.34414	4.5206	0	0	0	0.003	0.84647	0.03252	0.00395	0	0	0	0	2.74315	0	1.53386	17.74871	2.91191	0	0.34494	0	0	0.39046	0	0	0.00362	0	0	0
ERR1018220	0.27049	0	0.00893	0	0.61617	0	0.00541	5.37574	0.07547	0	0.13257	0	0.00634	0.00165	0	12.10587	0.37228	0.03054	0.1577	3.17985	0.2021	0	0	0	2e-04	0	0	0.38075	3.83228	0	0.1202	0.71749	0	0	5.83399	0.01947	1.61672	0	0	0.00783	0	0	0	0	1.05424	1.76213	4.63653	0	0.0615	0.14387	0.0031	0.50979	0	0.00535	0.15147	0	0	0	0.00074	0.26902	0.02066	0.00318	0	0.02582	0.19746	0.07954	3.44463	6.23586	0.06416	0.02802	0	0.04169	3.38068	0.35619	0	0	0.31607	0.00172	0	1.38521	0	1.44456	0	0	0	0	0.26088	0	27.25318	0	0	0	0.00032	9.94772	0	0.92397	0.32096	0.07917	0	0	0.00535	0	0.15351	0.03093	0	0	0	0.00878	0.00025
ERR1018219	0	0.0266	0	0	0.50485	0	0	0	0	0	0.01563	0	0.37035	0	0.00253	63.77825	0	0.08892	1.00819	2.18062	0	0	0	0.00616	0	0.0132	0.00425	0.07939	5.53778	0.01567	0	0	0	0	0	0.05846	0	0.01087	0	0.00786	0	0	0	0.56712	2.05642	0.41031	0.368	0	0.13807	0.26294	0	0.11296	13.95513	0.06996	0	0.02625	0	0.01989	0	0	0	0.0596	0.02936	0	1.61932	0.6603	0	1.21169	0.0345	0	0.01218	0.0018	0	0	0	0.0127	0	0	0.00518	0	0.10263	0.39741	0	0	0	0	0	0	0.57722	0	0	0	0.00215	0.60115	0.10928	0.0027	1.75075	0.21049	0.00135	0	0	0.00022	0.69812	0.1705	0	0	0	0.00684	0
ERR1018218	0	0	0	0	0.14234	0	0	8.86078	0.37145	0	1.06924	0	0.00085	0	0	19.34271	0.08195	0.56409	0.1102	1.14444	0.27871	0.00685	0.00378	0	0	0	0	0.3987	0.03746	0	0	0.16617	0	0	0.00314	0.05475	1.07761	0.0346	0.00296	4e-04	0	0	0	0	0.02311	0.36773	9.28167	0	1.20025	0.09913	0	3.62454	0.05988	0	0.32925	0.02728	0	0.02814	0.01484	0	0.03349	0.00087	0	0.02462	5.4129	0.05784	0	16.32669	0	0	0	0.0145	0	0	0	0	0.33644	0	0	0.74188	0	1.96791	0	0	0.00253	0	5.53848	0	16.81331	0	0	0	0	2.71468	0	0.00504	0.00461	0.01827	0	0.00122	0	0	0.16246	0.00998	0	0	0	0.99753	0
ERR1018217	0	0.00808	0	0.00115	0.68009	0	0	0.02575	0	0	5.5747	0	0	0	0	1.71479	0	7.6941	0.00113	3.83297	0	0	0	0.01268	0	0	0	0.00471	0.00049	0.00328	0	5.10253	0	0	0.00072	0	1.83385	0.57462	0	0.00342	0.01775	0	0.00177	0.07685	0.27672	9.74383	12.19848	0	0.02845	0.08799	0	3.63615	0	0.03832	0.27064	0.0767	0.00086	0.59935	0	0	0.01008	0.00177	0.10251	0	1.9365	0	13.75957	1.38347	0.08055	0	0	0.00118	6.10957	0.0025	0	0.00217	0	0	0.01248	0.00109	0	0.1994	0	0.02298	0	0	0.33444	0	0.00095	0.39498	0	0	0.00409	13.23458	0.01998	0	0.54292	0.0585	0	0	0	0	3.74253	0	0.03975	0.02842	0	3.74213	0
ERR1018216	0	0.00085	0.00108	0.00368	0.29849	0.0021	0.00437	1.14179	0	0.01775	0.52635	0	0.02122	0.00018	0	26.0007	0	18.97713	0.33892	1.02252	0.19509	0.02891	0.00508	0.00618	0.03986	0	0.01118	0.04823	10.30559	0	0	2.52471	0	0	15.96366	0.01539	3.10202	0.45498	0.06835	0.03297	0	0.06071	0.00254	0.09313	0.97444	0.71536	1.55331	0	2.24871	1.98878	0	0.36748	0.10513	0.02878	0	0.2191	0	0	0	0	0.55289	0.08354	0	0.00802	0	1.09744	0	0.00259	0.05664	0	0	0.30614	0	2.01922	0	0.00129	0.14139	0.00149	0	0	0.0136	1.85497	0	0.02329	0.05206	0.02037	0.04925	0.0958	0.04521	0	0	0.03273	0	1.81976	0	0.98787	0.03633	0.6147	0	0.01188	0.00066	0	0.22683	0.03015	0.29312	0	0	0	0
